Measurement noise,Prediction noise,Scene id, Score
3,0,25,0.96
3,0,26,0.56
3,0,27,0.64
3,0,28,0.43999999999999995
3,0,29,0.6
4,0,0,0.52
4,0,1,0.6
4,0,2,0.6000000000000001
4,0,3,0.7600000000000001
4,0,4,0.64
4,0,5,0.72
4,0,6,0.68
4,0,7,0.5599999999999999
4,0,8,0.6799999999999999
4,0,9,0.5599999999999999
4,0,10,0.56
4,0,11,0.6
4,0,12,0.7200000000000001
4,0,13,0.48
4,0,14,0.56
4,0,15,0.76
4,0,16,0.6000000000000001
4,0,17,0.5599999999999999
4,0,18,0.76
4,0,19,0.68
4,0,20,0.52
4,0,21,0.76
4,0,22,0.8
4,0,23,0.6399999999999999
4,0,24,0.8
4,0,25,0.8799999999999999
4,0,26,0.64
4,0,27,0.5599999999999999
4,0,28,0.43999999999999995
4,0,29,0.6
5,0,0,0.48
5,0,1,0.56
5,0,2,0.6
5,0,3,0.6799999999999999
5,0,4,0.52
5,0,5,0.6
5,0,6,0.72
5,0,7,0.64
5,0,8,0.64
5,0,9,0.6
5,0,10,0.52
5,0,11,0.52
5,0,12,0.64
5,0,13,0.4
5,0,14,0.5999999999999999
5,0,15,0.64
5,0,16,0.6
5,0,17,0.52
5,0,18,0.64
5,0,19,0.5599999999999999
5,0,20,0.6
5,0,21,0.8400000000000001
5,0,22,0.8
5,0,23,0.6
5,0,24,0.6799999999999999
5,0,25,0.96
5,0,26,0.6799999999999999
5,0,27,0.39999999999999997
5,0,28,0.31999999999999995
5,0,29,0.56
6,0,0,0.5199999999999999
6,0,1,0.52
6,0,2,0.7200000000000001
6,0,3,0.6
6,0,4,0.48
6,0,5,0.5599999999999999
6,0,6,0.72
6,0,7,0.44000000000000006
6,0,8,0.64
6,0,9,0.6
6,0,10,0.5599999999999999
6,0,11,0.48
6,0,12,0.48
6,0,13,0.36
6,0,14,0.52
6,0,15,0.76
6,0,16,0.52
6,0,17,0.5599999999999999
6,0,18,0.56
6,0,19,0.68
6,0,20,0.43999999999999995
6,0,21,0.72
6,0,22,0.5599999999999999
6,0,23,0.52
6,0,24,0.5599999999999999
6,0,25,0.9199999999999999
6,0,26,0.68
6,0,27,0.52
6,0,28,0.48
6,0,29,0.56
7,0,0,0.68
7,0,1,0.76
7,0,2,0.76
7,0,3,0.6000000000000001
7,0,4,0.43999999999999995
7,0,5,0.56
7,0,6,0.72
7,0,7,0.68
7,0,8,0.5599999999999999
7,0,9,0.64
7,0,10,0.6
7,0,11,0.6000000000000001
7,0,12,0.52
7,0,13,0.48
7,0,14,0.52
7,0,15,0.6
7,0,16,0.56
7,0,17,0.5599999999999999
7,0,18,0.56
7,0,19,0.56
7,0,20,0.44000000000000006
7,0,21,0.72
7,0,22,0.72
7,0,23,0.5999999999999999
7,0,24,0.43999999999999995
7,0,25,0.76
7,0,26,0.76
7,0,27,0.52
7,0,28,0.44000000000000006
7,0,29,0.56
8,0,0,0.44000000000000006
8,0,1,0.5599999999999999
8,0,2,0.64
8,0,3,0.6000000000000001
8,0,4,0.48
8,0,5,0.32
8,0,6,0.64
8,0,7,0.4800000000000001
8,0,8,0.6
8,0,9,0.6000000000000001
8,0,10,0.5199999999999999
8,0,11,0.52
8,0,12,0.44000000000000006
8,0,13,0.48
8,0,14,0.56
8,0,15,0.6
8,0,16,0.4
8,0,17,0.5199999999999999
8,0,18,0.5599999999999999
8,0,19,0.64
8,0,20,0.4
8,0,21,0.5599999999999999
8,0,22,0.7200000000000001
8,0,23,0.5199999999999999
8,0,24,0.5200000000000001
8,0,25,0.76
8,0,26,0.7200000000000001
8,0,27,0.6
8,0,28,0.36
8,0,29,0.64
0,20,0,0.8
0,20,1,0.76
0,20,2,0.76
0,20,3,0.8
0,20,4,0.8800000000000001
0,20,5,0.76
0,20,6,0.6
0,20,7,0.8400000000000001
0,20,8,0.8800000000000001
0,20,9,0.96
0,20,10,0.96
0,20,11,0.8400000000000001
0,20,12,0.8
0,20,13,0.8
0,20,14,0.96
0,20,15,0.9199999999999999
0,20,16,0.64
0,20,17,0.96
0,20,18,0.8800000000000001
0,20,19,0.8
0,20,20,0.8
0,20,21,1.0
0,20,22,0.8
0,20,23,0.8400000000000001
0,20,24,0.9199999999999999
0,20,25,1.0
0,20,26,0.9199999999999999
0,20,27,1.0
0,20,28,0.8
0,20,29,1.0
1,20,0,0.6399999999999999
1,20,1,0.68
1,20,2,0.68
1,20,3,0.72
1,20,4,0.6
1,20,5,0.64
1,20,6,0.6399999999999999
1,20,7,0.52
1,20,8,0.6799999999999999
1,20,9,0.6
1,20,10,0.6799999999999999
1,20,11,0.6
1,20,12,0.64
1,20,13,0.4800000000000001
1,20,14,0.52
1,20,15,0.76
1,20,16,0.6799999999999999
1,20,17,0.8800000000000001
1,20,18,0.52
1,20,19,0.52
1,20,20,0.7200000000000001
1,20,21,0.72
1,20,22,0.8
1,20,23,0.48
1,20,24,0.64
1,20,25,0.76
1,20,26,0.8
1,20,27,0.52
1,20,28,0.5999999999999999
1,20,29,0.8
2,20,0,0.48
2,20,1,0.44000000000000006
2,20,2,0.48
2,20,3,0.5599999999999999
2,20,4,0.52
2,20,5,0.5599999999999999
2,20,6,0.52
2,20,7,0.5599999999999999
2,20,8,0.6
2,20,9,0.64
2,20,10,0.52
2,20,11,0.5199999999999999
2,20,12,0.5599999999999999
2,20,13,0.48
2,20,14,0.6
2,20,15,0.6000000000000001
2,20,16,0.52
2,20,17,0.68
2,20,18,0.52
2,20,19,0.4800000000000001
2,20,20,0.6
2,20,21,0.48
2,20,22,0.6000000000000001
2,20,23,0.36
2,20,24,0.5199999999999999
2,20,25,0.6399999999999999
2,20,26,0.5199999999999999
2,20,27,0.5199999999999999
2,20,28,0.5599999999999999
2,20,29,0.6
3,20,0,0.48
3,20,1,0.48
3,20,2,0.48
3,20,3,0.52
3,20,4,0.52
3,20,5,0.64
3,20,6,0.52
3,20,7,0.6000000000000001
3,20,8,0.36
3,20,9,0.56
3,20,10,0.5199999999999999
3,20,11,0.56
3,20,12,0.5199999999999999
3,20,13,0.56
3,20,14,0.48
3,20,15,0.43999999999999995
3,20,16,0.6
3,20,17,0.68
3,20,18,0.44000000000000006
3,20,19,0.6
3,20,20,0.6
3,20,21,0.56
3,20,22,0.8
3,20,23,0.48
3,20,24,0.72
3,20,25,0.6399999999999999
3,20,26,0.64
3,20,27,0.52
3,20,28,0.68
3,20,29,0.64
4,20,0,0.5599999999999999
4,20,1,0.5200000000000001
4,20,2,0.4
4,20,3,0.52
4,20,4,0.56
4,20,5,0.6399999999999999
4,20,6,0.52
4,20,7,0.56
4,20,8,0.64
4,20,9,0.56
4,20,10,0.52
4,20,11,0.48
4,20,12,0.52
4,20,13,0.4800000000000001
4,20,14,0.52
4,20,15,0.52
4,20,16,0.4
4,20,17,0.64
4,20,18,0.56
4,20,19,0.68
4,20,20,0.6799999999999999
4,20,21,0.6
4,20,22,0.6
4,20,23,0.5199999999999999
4,20,24,0.72
4,20,25,0.64
4,20,26,0.44000000000000006
4,20,27,0.6
4,20,28,0.48
4,20,29,0.64
5,20,0,0.52
5,20,1,0.52
5,20,2,0.43999999999999995
5,20,3,0.5599999999999999
5,20,4,0.64
5,20,5,0.48
5,20,6,0.56
5,20,7,0.44000000000000006
5,20,8,0.48
5,20,9,0.52
5,20,10,0.5599999999999999
5,20,11,0.56
5,20,12,0.68
5,20,13,0.5199999999999999
5,20,14,0.6399999999999999
5,20,15,0.48
5,20,16,0.64
5,20,17,0.36
5,20,18,0.56
5,20,19,0.72
5,20,20,0.4
5,20,21,0.48
5,20,22,0.76
5,20,23,0.4800000000000001
5,20,24,0.64
5,20,25,0.5199999999999999
5,20,26,0.44000000000000006
5,20,27,0.56
5,20,28,0.4
5,20,29,0.64
6,20,0,0.5199999999999999
6,20,1,0.52
6,20,2,0.48
6,20,3,0.56
6,20,4,0.6
6,20,5,0.6
6,20,6,0.6
6,20,7,0.6
6,20,8,0.48
6,20,9,0.6
6,20,10,0.6
6,20,11,0.52
6,20,12,0.48
6,20,13,0.64
6,20,14,0.48
6,20,15,0.56
6,20,16,0.48
6,20,17,0.6
6,20,18,0.4800000000000001
6,20,19,0.5599999999999999
6,20,20,0.5599999999999999
6,20,21,0.36
6,20,22,0.72
6,20,23,0.6
6,20,24,0.4800000000000001
6,20,25,0.64
6,20,26,0.52
6,20,27,0.52
6,20,28,0.44000000000000006
6,20,29,0.6
7,20,0,0.72
7,20,1,0.6000000000000001
7,20,2,0.44000000000000006
7,20,3,0.56
7,20,4,0.48
7,20,5,0.52
7,20,6,0.5599999999999999
7,20,7,0.5200000000000001
7,20,8,0.4
7,20,9,0.5200000000000001
7,20,10,0.48
7,20,11,0.44000000000000006
7,20,12,0.44000000000000006
7,20,13,0.6
7,20,14,0.4
7,20,15,0.5599999999999999
7,20,16,0.64
7,20,17,0.52
7,20,18,0.44000000000000006
7,20,19,0.68
7,20,20,0.4800000000000001
7,20,21,0.6399999999999999
7,20,22,0.52
7,20,23,0.64
7,20,24,0.52
7,20,25,0.7200000000000001
7,20,26,0.43999999999999995
7,20,27,0.36
7,20,28,0.6
7,20,29,0.6
8,20,0,0.5200000000000001
8,20,1,0.6
8,20,2,0.6
8,20,3,0.52
8,20,4,0.6
8,20,5,0.7200000000000001
8,20,6,0.44000000000000006
8,20,7,0.52
8,20,8,0.5599999999999999
8,20,9,0.5599999999999999
8,20,10,0.5599999999999999
8,20,11,0.6000000000000001
8,20,12,0.56
8,20,13,0.4
8,20,14,0.44000000000000006
8,20,15,0.6
8,20,16,0.5599999999999999
8,20,17,0.56
8,20,18,0.43999999999999995
8,20,19,0.5599999999999999
8,20,20,0.56
8,20,21,0.6799999999999999
8,20,22,0.6
8,20,23,0.56
8,20,24,0.48
8,20,25,0.72
8,20,26,0.56
8,20,27,0.52
8,20,28,0.4
8,20,29,0.6799999999999999
0,40,0,0.96
0,40,1,0.52
0,40,2,0.76
0,40,3,0.8800000000000001
0,40,4,0.8
0,40,5,0.8400000000000001
0,40,6,0.6
0,40,7,0.6799999999999999
0,40,8,0.8800000000000001
0,40,9,0.6799999999999999
0,40,10,0.6
0,40,11,0.8800000000000001
0,40,12,0.76
0,40,13,0.8
0,40,14,0.96
0,40,15,1.0
0,40,16,0.56
0,40,17,0.8400000000000001
0,40,18,0.6399999999999999
0,40,19,0.68
0,40,20,0.76
0,40,21,0.96
0,40,22,0.76
0,40,23,0.72
0,40,24,0.8400000000000001
0,40,25,0.96
0,40,26,1.0
0,40,27,0.96
0,40,28,0.6
0,40,29,0.9199999999999999
1,40,0,0.48
1,40,1,0.64
1,40,2,0.52
1,40,3,0.5599999999999999
1,40,4,0.5599999999999999
1,40,5,0.52
1,40,6,0.6000000000000001
1,40,7,0.6
1,40,8,0.64
1,40,9,0.6
1,40,10,0.56
1,40,11,0.6
1,40,12,0.56
1,40,13,0.52
1,40,14,0.44000000000000006
1,40,15,0.64
1,40,16,0.6000000000000001
1,40,17,0.76
1,40,18,0.5599999999999999
1,40,19,0.6
1,40,20,0.6
1,40,21,0.5599999999999999
1,40,22,0.72
1,40,23,0.64
1,40,24,0.64
1,40,25,0.76
1,40,26,0.48
1,40,27,0.52
1,40,28,0.6399999999999999
1,40,29,0.76
2,40,0,0.5199999999999999
2,40,1,0.52
2,40,2,0.36
2,40,3,0.4
2,40,4,0.64
2,40,5,0.6799999999999999
2,40,6,0.6399999999999999
2,40,7,0.52
2,40,8,0.44000000000000006
2,40,9,0.52
2,40,10,0.52
2,40,11,0.43999999999999995
2,40,12,0.52
2,40,13,0.44000000000000006
2,40,14,0.44000000000000006
2,40,15,0.48
2,40,16,0.48
2,40,17,0.68
2,40,18,0.4
2,40,19,0.64
2,40,20,0.56
2,40,21,0.44000000000000006
2,40,22,0.76
2,40,23,0.48
2,40,24,0.56
2,40,25,0.76
2,40,26,0.64
2,40,27,0.6000000000000001
2,40,28,0.48
2,40,29,0.72
3,40,0,0.6
3,40,1,0.44000000000000006
3,40,2,0.5199999999999999
3,40,3,0.48
3,40,4,0.44000000000000006
3,40,5,0.6400000000000001
3,40,6,0.6000000000000001
3,40,7,0.5599999999999999
3,40,8,0.39999999999999997
3,40,9,0.52
3,40,10,0.6000000000000001
3,40,11,0.5599999999999999
3,40,12,0.48
3,40,13,0.56
3,40,14,0.52
3,40,15,0.52
3,40,16,0.6
3,40,17,0.64
3,40,18,0.44000000000000006
3,40,19,0.52
3,40,20,0.6
3,40,21,0.4800000000000001
3,40,22,0.48
3,40,23,0.52
3,40,24,0.5599999999999999
3,40,25,0.64
3,40,26,0.56
3,40,27,0.52
3,40,28,0.56
3,40,29,0.6
4,40,0,0.44000000000000006
4,40,1,0.64
4,40,2,0.48
4,40,3,0.52
4,40,4,0.44000000000000006
4,40,5,0.52
4,40,6,0.43999999999999995
4,40,7,0.5199999999999999
4,40,8,0.4800000000000001
4,40,9,0.48
4,40,10,0.44000000000000006
4,40,11,0.56
4,40,12,0.48
4,40,13,0.56
4,40,14,0.48
4,40,15,0.4800000000000001
4,40,16,0.6
4,40,17,0.5599999999999999
4,40,18,0.52
4,40,19,0.5599999999999999
4,40,20,0.52
4,40,21,0.6
4,40,22,0.64
4,40,23,0.36
4,40,24,0.56
4,40,25,0.6
4,40,26,0.43999999999999995
4,40,27,0.52
4,40,28,0.44000000000000006
4,40,29,0.76
5,40,0,0.72
5,40,1,0.56
5,40,2,0.5199999999999999
5,40,3,0.4
5,40,4,0.5599999999999999
5,40,5,0.6000000000000001
5,40,6,0.6
5,40,7,0.52
5,40,8,0.36
5,40,9,0.52
5,40,10,0.48
5,40,11,0.6
5,40,12,0.52
5,40,13,0.52
5,40,14,0.48
5,40,15,0.56
5,40,16,0.6
5,40,17,0.56
5,40,18,0.56
5,40,19,0.72
5,40,20,0.44000000000000006
5,40,21,0.44000000000000006
5,40,22,0.64
5,40,23,0.43999999999999995
5,40,24,0.52
5,40,25,0.76
5,40,26,0.52
5,40,27,0.52
5,40,28,0.4800000000000001
5,40,29,0.5599999999999999
6,40,0,0.5599999999999999
6,40,1,0.6399999999999999
6,40,2,0.48
6,40,3,0.68
6,40,4,0.48
6,40,5,0.6799999999999999
6,40,6,0.56
6,40,7,0.5199999999999999
6,40,8,0.5599999999999999
6,40,9,0.64
6,40,10,0.48
6,40,11,0.48
6,40,12,0.52
6,40,13,0.4
6,40,14,0.56
6,40,15,0.52
6,40,16,0.48
6,40,17,0.52
6,40,18,0.6
6,40,19,0.72
6,40,20,0.6399999999999999
6,40,21,0.4
6,40,22,0.64
6,40,23,0.5199999999999999
6,40,24,0.68
6,40,25,0.7200000000000001
6,40,26,0.6000000000000001
6,40,27,0.64
6,40,28,0.44000000000000006
6,40,29,0.72
7,40,0,0.44000000000000006
7,40,1,0.52
7,40,2,0.4
7,40,3,0.43999999999999995
7,40,4,0.64
7,40,5,0.52
7,40,6,0.44000000000000006
7,40,7,0.6
7,40,8,0.4800000000000001
7,40,9,0.36
7,40,10,0.8399999999999999
7,40,11,0.48
7,40,12,0.56
7,40,13,0.52
7,40,14,0.48
7,40,15,0.56
7,40,16,0.52
7,40,17,0.72
7,40,18,0.52
7,40,19,0.56
7,40,20,0.5599999999999999
7,40,21,0.44000000000000006
7,40,22,0.68
7,40,23,0.48
7,40,24,0.52
7,40,25,0.68
7,40,26,0.64
7,40,27,0.5599999999999999
7,40,28,0.48
7,40,29,0.6
8,40,0,0.64
8,40,1,0.52
8,40,2,0.43999999999999995
8,40,3,0.28
8,40,4,0.52
8,40,5,0.5599999999999999
8,40,6,0.4800000000000001
8,40,7,0.68
8,40,8,0.48
8,40,9,0.64
8,40,10,0.64
8,40,11,0.52
8,40,12,0.48
8,40,13,0.5599999999999999
8,40,14,0.44000000000000006
8,40,15,0.5599999999999999
8,40,16,0.6
8,40,17,0.48
8,40,18,0.52
8,40,19,0.4
8,40,20,0.6000000000000001
8,40,21,0.4
8,40,22,0.68
8,40,23,0.52
8,40,24,0.44000000000000006
8,40,25,0.72
8,40,26,0.6000000000000001
8,40,27,0.56
8,40,28,0.56
8,40,29,0.5599999999999999
0,60,0,0.8
0,60,1,0.72
0,60,2,0.8
0,60,3,0.8800000000000001
0,60,4,0.72
0,60,5,0.8
0,60,6,0.5599999999999999
0,60,7,0.8400000000000001
0,60,8,0.8400000000000001
0,60,9,0.56
0,60,10,0.6
0,60,11,0.76
0,60,12,0.5599999999999999
0,60,13,0.6799999999999999
0,60,14,0.8800000000000001
0,60,15,0.96
0,60,16,0.76
0,60,17,0.7600000000000001
0,60,18,0.6
0,60,19,0.6799999999999999
0,60,20,0.76
0,60,21,0.9199999999999999
0,60,22,0.6799999999999999
0,60,23,0.6
0,60,24,0.8800000000000001
0,60,25,0.8800000000000001
0,60,26,0.8
0,60,27,0.9199999999999999
0,60,28,0.4800000000000001
0,60,29,0.8799999999999999
1,60,0,0.44000000000000006
1,60,1,0.64
1,60,2,0.4800000000000001
1,60,3,0.64
1,60,4,0.48
1,60,5,0.44000000000000006
1,60,6,0.5599999999999999
1,60,7,0.52
1,60,8,0.6399999999999999
1,60,9,0.48
1,60,10,0.6
1,60,11,0.5599999999999999
1,60,12,0.6799999999999999
1,60,13,0.4800000000000001
1,60,14,0.64
1,60,15,0.52
1,60,16,0.48
1,60,17,0.68
1,60,18,0.52
1,60,19,0.5999999999999999
1,60,20,0.68
1,60,21,0.36
1,60,22,0.72
1,60,23,0.56
1,60,24,0.64
1,60,25,0.72
1,60,26,0.5200000000000001
1,60,27,0.56
1,60,28,0.56
1,60,29,0.6000000000000001
2,60,0,0.5599999999999999
2,60,1,0.39999999999999997
2,60,2,0.6799999999999999
2,60,3,0.6
2,60,4,0.48
2,60,5,0.6000000000000001
2,60,6,0.4
2,60,7,0.6799999999999999
2,60,8,0.5200000000000001
2,60,9,0.56
2,60,10,0.4
2,60,11,0.6799999999999999
2,60,12,0.44000000000000006
2,60,13,0.48
2,60,14,0.6
2,60,15,0.5599999999999999
2,60,16,0.68
2,60,17,0.64
2,60,18,0.6
2,60,19,0.52
2,60,20,0.5200000000000001
2,60,21,0.52
2,60,22,0.68
2,60,23,0.56
2,60,24,0.48
2,60,25,0.68
2,60,26,0.52
2,60,27,0.52
2,60,28,0.4800000000000001
2,60,29,0.6799999999999999
3,60,0,0.44000000000000006
3,60,1,0.6
3,60,2,0.44000000000000006
3,60,3,0.56
3,60,4,0.5199999999999999
3,60,5,0.6
3,60,6,0.56
3,60,7,0.6
3,60,8,0.5200000000000001
3,60,9,0.52
3,60,10,0.64
3,60,11,0.4800000000000001
3,60,12,0.6799999999999999
3,60,13,0.43999999999999995
3,60,14,0.48
3,60,15,0.56
3,60,16,0.6399999999999999
3,60,17,0.7200000000000001
3,60,18,0.5599999999999999
3,60,19,0.64
3,60,20,0.44000000000000006
3,60,21,0.56
3,60,22,0.6
3,60,23,0.6
3,60,24,0.5599999999999999
3,60,25,0.72
3,60,26,0.64
3,60,27,0.48
3,60,28,0.6
3,60,29,0.6799999999999999
4,60,0,0.6399999999999999
4,60,1,0.5599999999999999
4,60,2,0.52
4,60,3,0.52
4,60,4,0.6
4,60,5,0.6
4,60,6,0.48
4,60,7,0.56
4,60,8,0.6000000000000001
4,60,9,0.64
4,60,10,0.64
4,60,11,0.52
4,60,12,0.5199999999999999
4,60,13,0.52
4,60,14,0.48
4,60,15,0.48
4,60,16,0.48
4,60,17,0.6799999999999999
4,60,18,0.48
4,60,19,0.5200000000000001
4,60,20,0.6799999999999999
4,60,21,0.48
4,60,22,0.64
4,60,23,0.6000000000000001
4,60,24,0.56
4,60,25,0.72
4,60,26,0.5599999999999999
4,60,27,0.56
4,60,28,0.6399999999999999
4,60,29,0.68
5,60,0,0.5599999999999999
5,60,1,0.6000000000000001
5,60,2,0.64
5,60,3,0.48
5,60,4,0.48
5,60,5,0.6
5,60,6,0.52
5,60,7,0.5599999999999999
5,60,8,0.6399999999999999
5,60,9,0.48
5,60,10,0.4
5,60,11,0.56
5,60,12,0.4
5,60,13,0.52
5,60,14,0.44000000000000006
5,60,15,0.48
5,60,16,0.5599999999999999
5,60,17,0.6
5,60,18,0.36
5,60,19,0.6399999999999999
5,60,20,0.52
5,60,21,0.5599999999999999
5,60,22,0.76
5,60,23,0.48
5,60,24,0.64
5,60,25,0.6000000000000001
5,60,26,0.64
5,60,27,0.5599999999999999
5,60,28,0.44000000000000006
5,60,29,0.64
6,60,0,0.64
6,60,1,0.44000000000000006
6,60,2,0.56
6,60,3,0.48
6,60,4,0.6000000000000001
6,60,5,0.6
6,60,6,0.56
6,60,7,0.6399999999999999
6,60,8,0.64
6,60,9,0.64
6,60,10,0.5199999999999999
6,60,11,0.68
6,60,12,0.6000000000000001
6,60,13,0.52
6,60,14,0.5599999999999999
6,60,15,0.43999999999999995
6,60,16,0.72
6,60,17,0.5599999999999999
6,60,18,0.6000000000000001
6,60,19,0.68
6,60,20,0.6399999999999999
6,60,21,0.5599999999999999
6,60,22,0.6
6,60,23,0.6000000000000001
6,60,24,0.6000000000000001
6,60,25,0.76
6,60,26,0.5599999999999999
6,60,27,0.48
6,60,28,0.4800000000000001
6,60,29,0.6799999999999999
7,60,0,0.4800000000000001
7,60,1,0.48
7,60,2,0.48
7,60,3,0.48
7,60,4,0.5199999999999999
7,60,5,0.4800000000000001
7,60,6,0.5999999999999999
7,60,7,0.52
7,60,8,0.52
7,60,9,0.36
7,60,10,0.5599999999999999
7,60,11,0.5599999999999999
7,60,12,0.64
7,60,13,0.48
7,60,14,0.64
7,60,15,0.64
7,60,16,0.5599999999999999
7,60,17,0.44000000000000006
7,60,18,0.4
7,60,19,0.6
7,60,20,0.56
7,60,21,0.48
7,60,22,0.5599999999999999
7,60,23,0.44000000000000006
7,60,24,0.44000000000000006
7,60,25,0.6000000000000001
7,60,26,0.52
7,60,27,0.56
7,60,28,0.68
7,60,29,0.6000000000000001
8,60,0,0.52
8,60,1,0.56
8,60,2,0.56
8,60,3,0.44000000000000006
8,60,4,0.6
8,60,5,0.6799999999999999
8,60,6,0.52
8,60,7,0.56
8,60,8,0.48
8,60,9,0.5600000000000002
8,60,10,0.52
8,60,11,0.64
8,60,12,0.48
8,60,13,0.56
8,60,14,0.56
8,60,15,0.6
8,60,16,0.64
8,60,17,0.6000000000000001
8,60,18,0.6
8,60,19,0.44000000000000006
8,60,20,0.31999999999999995
8,60,21,0.48
8,60,22,0.8
8,60,23,0.56
8,60,24,0.56
8,60,25,0.64
8,60,26,0.5199999999999999
8,60,27,0.6
8,60,28,0.4800000000000001
8,60,29,0.68
0,80,0,0.8800000000000001
0,80,1,0.56
0,80,2,0.8400000000000001
0,80,3,0.8400000000000001
0,80,4,0.6000000000000001
0,80,5,0.8
0,80,6,0.6799999999999999
0,80,7,0.6
0,80,8,0.8399999999999999
0,80,9,0.6799999999999999
0,80,10,0.6000000000000001
0,80,11,0.76
0,80,12,0.6399999999999999
0,80,13,0.64
0,80,14,0.76
0,80,15,0.8800000000000001
0,80,16,0.48
0,80,17,0.4800000000000001
0,80,18,0.48
0,80,19,0.56
0,80,20,0.8
0,80,21,0.8400000000000001
0,80,22,0.68
0,80,23,0.5599999999999999
0,80,24,0.7600000000000001
0,80,25,0.8800000000000001
0,80,26,0.8400000000000001
0,80,27,0.96
0,80,28,0.44000000000000006
0,80,29,0.8400000000000001
1,80,0,0.48
1,80,1,0.48
1,80,2,0.56
1,80,3,0.4
1,80,4,0.6
1,80,5,0.52
1,80,6,0.48
1,80,7,0.5599999999999999
1,80,8,0.48
1,80,9,0.6799999999999999
1,80,10,0.56
1,80,11,0.4800000000000001
1,80,12,0.68
1,80,13,0.43999999999999995
1,80,14,0.56
1,80,15,0.56
1,80,16,0.64
1,80,17,0.64
1,80,18,0.5599999999999999
1,80,19,0.5999999999999999
1,80,20,0.64
1,80,21,0.48
1,80,22,0.6799999999999999
1,80,23,0.56
1,80,24,0.64
1,80,25,0.76
1,80,26,0.56
1,80,27,0.6
1,80,28,0.5599999999999999
1,80,29,0.64
2,80,0,0.5599999999999999
2,80,1,0.6
2,80,2,0.4800000000000001
2,80,3,0.44000000000000006
2,80,4,0.56
2,80,5,0.6
2,80,6,0.64
2,80,7,0.56
2,80,8,0.5599999999999999
2,80,9,0.48
2,80,10,0.64
2,80,11,0.6799999999999999
2,80,12,0.52
2,80,13,0.52
2,80,14,0.52
2,80,15,0.6000000000000001
2,80,16,0.52
2,80,17,0.7200000000000001
2,80,18,0.6399999999999999
2,80,19,0.44000000000000006
2,80,20,0.48
2,80,21,0.43999999999999995
2,80,22,0.64
2,80,23,0.4800000000000001
2,80,24,0.44000000000000006
2,80,25,0.72
2,80,26,0.5599999999999999
2,80,27,0.4800000000000001
2,80,28,0.56
2,80,29,0.56
3,80,0,0.44000000000000006
3,80,1,0.64
3,80,2,0.52
3,80,3,0.5200000000000001
3,80,4,0.6799999999999999
3,80,5,0.6799999999999999
3,80,6,0.6
3,80,7,0.5199999999999999
3,80,8,0.5599999999999999
3,80,9,0.52
3,80,10,0.56
3,80,11,0.56
3,80,12,0.44000000000000006
3,80,13,0.5599999999999999
3,80,14,0.44000000000000006
3,80,15,0.56
3,80,16,0.5599999999999999
3,80,17,0.64
